Pressure,Temperature,Catalyst,Time,Yield
8.86,128.4,3.94,36.8,50.0
5.66,132.4,4.43,21.5,50.0
8.11,100.5,2.42,22.3,50.0
8.49,114.5,4.35,24.8,100.0
4.89,105.4,5.0,28.9,51.7
7.02,125.2,4.55,35.8,64.2
5.51,123.9,4.26,24.9,57.8
4.98,100.6,3.99,30.9,50.0
11.92,130.1,3.27,21.8,50.0
6.92,102.2,4.19,29.3,50.0
10.57,126.9,4.17,23.6,66.8
6.41,113.3,3.89,24.2,100.0
9.61,108.1,4.39,27.3,100.0
10.2,101.3,3.35,35.2,50.0
8.97,101.7,2.36,34.9,50.0
8.04,121.5,3.68,28.3,93.7
7.59,117.0,2.8,22.4,100.0
7.12,99.9,3.15,25.6,50.0
11.47,99.5,2.05,30.1,50.0
10.73,97.9,3.15,37.4,50.0
11.74,124.8,4.43,39.4,100.0
5.43,123.5,3.63,32.7,63.1
9.98,97.3,2.03,27.0,50.0
11.54,117.4,3.41,33.9,100.0
5.86,98.4,2.87,26.7,50.0
5.0,131.1,3.43,32.5,50.0
10.06,131.3,3.21,24.9,50.0
8.81,122.9,4.8,25.3,99.9
10.81,132.0,2.12,21.5,50.0
5.55,127.5,4.05,28.4,50.0
10.46,128.1,4.55,32.4,58.6
6.01,117.8,4.88,35.8,100.0
5.73,107.2,2.53,36.2,63.0
5.73,103.7,3.59,39.8,50.0
10.61,108.1,2.13,21.8,100.0
9.49,120.1,3.5,29.9,100.0
8.42,101.9,2.38,30.4,50.0
7.19,105.3,4.51,36.1,74.4
11.08,113.7,2.34,25.3,100.0
7.44,104.3,3.54,21.4,50.1
10.62,118.5,3.56,26.3,100.0
7.79,131.9,4.91,39.7,50.0
7.33,124.9,3.96,38.0,66.8
7.97,121.7,2.86,27.9,86.5
6.76,118.3,2.72,37.5,100.0
10.11,114.5,2.38,20.7,100.0
8.27,102.5,4.27,26.3,50.0
6.24,130.8,4.07,34.5,50.0
11.25,104.9,3.83,24.4,93.2
7.38,98.7,2.12,24.0,50.0
8.58,125.0,4.29,37.2,82.3
11.3,102.0,3.93,32.3,63.3
9.18,109.9,4.89,39.8,100.0
5.38,96.1,3.76,22.7,50.0
11.55,100.5,2.91,27.1,50.0
9.21,101.9,3.14,26.2,50.0
7.01,97.2,2.53,37.6,50.0
5.54,121.3,4.17,25.1,81.0
10.46,128.5,4.12,27.1,50.0
9.15,109.9,2.6,22.9,100.0
8.5,130.0,2.48,35.5,50.0
11.2,103.5,2.23,24.8,63.3
10.41,108.0,4.74,21.4,100.0
5.64,101.0,2.7,28.7,50.0
6.84,119.8,3.03,27.8,92.4
6.36,111.8,2.84,23.6,88.3
10.08,119.5,3.24,22.7,100.0
4.75,125.5,4.14,37.9,50.0
8.77,116.8,4.61,21.4,100.0
10.22,120.1,2.55,22.0,100.0
11.08,132.4,4.06,24.9,50.0
7.07,107.0,3.06,39.1,78.5
10.66,109.4,4.94,21.7,100.0
5.33,123.7,2.9,36.3,55.5
10.85,119.5,2.02,37.8,100.0
5.46,102.1,3.55,27.6,50.0
7.48,110.0,2.45,25.9,95.0
10.48,113.7,2.13,33.5,100.0
5.62,111.8,4.09,34.1,99.3
6.22,102.1,4.2,35.6,50.0
9.92,132.0,3.38,36.6,50.0
9.9,125.5,4.03,25.4,76.8
9.31,114.3,3.61,33.7,100.0
9.7,122.2,3.89,22.7,100.0
8.57,130.9,3.79,30.2,50.0
6.39,100.4,4.0,32.3,50.0
7.09,105.0,2.6,23.2,54.2
5.86,116.7,2.81,21.5,91.3
11.31,127.0,3.32,23.9,66.6
8.88,96.5,3.34,28.4,50.0
7.51,134.4,4.32,37.8,50.0
7.97,113.2,3.1,30.6,100.0
11.6,109.4,2.49,35.0,100.0
5.65,106.7,2.75,23.5,59.0
8.9,102.0,2.64,22.1,50.0
8.29,126.7,4.19,24.8,53.1
9.09,133.2,3.41,26.3,50.0
4.64,111.5,4.13,31.0,90.5
11.04,133.1,3.25,37.6,50.0
11.49,128.0,4.67,28.5,67.3
8.74,114.2,4.95,30.4,100.0
9.72,122.0,4.01,20.1,100.0
11.42,112.4,4.59,20.7,100.0
9.8,117.3,3.52,21.7,100.0
5.64,97.3,4.8,34.0,50.0
8.82,122.9,4.49,29.7,99.3
9.05,97.1,4.98,23.9,50.0
7.68,127.7,3.87,31.9,50.0
10.02,128.0,4.34,30.9,54.8
11.51,104.5,3.63,21.8,86.1
11.44,107.9,2.78,32.8,100.0
7.88,114.3,3.06,35.3,100.0
5.35,118.9,4.68,25.7,94.2
11.89,106.5,2.17,33.7,100.0
10.79,118.7,3.77,24.0,100.0
5.43,106.9,3.12,35.1,64.5
11.41,97.2,3.16,38.2,50.0
11.02,95.1,4.65,28.8,50.0
8.39,99.0,4.56,24.9,50.0
8.93,126.7,3.8,28.0,58.1
7.49,133.5,2.82,25.0,50.0
4.91,112.1,3.43,20.0,83.3
7.01,115.5,3.22,33.0,100.0
10.52,100.9,3.06,20.9,50.0
4.53,117.0,2.31,24.2,79.3
7.0,100.8,3.63,34.4,50.0
7.49,119.4,2.91,33.3,100.0
8.53,132.3,3.98,21.5,50.0
11.4,102.8,2.96,33.2,72.2
7.1,125.6,3.29,38.6,54.7
7.1,95.9,2.16,21.5,50.0
10.03,110.0,4.98,28.3,100.0
7.89,99.4,3.52,34.6,50.0
6.18,109.1,2.07,33.4,81.5
7.89,101.9,3.62,24.5,50.0
5.56,109.9,4.61,23.3,91.0
5.82,111.7,4.32,35.7,100.0
8.24,107.0,4.1,39.1,99.8
7.64,121.3,2.42,35.4,92.4
11.36,131.8,3.97,39.3,50.0
7.22,111.0,4.3,32.1,100.0
8.85,102.7,3.72,38.6,50.0
9.24,105.8,4.68,33.8,94.8
4.6,129.2,2.83,38.2,50.0
9.48,117.9,2.73,23.2,100.0
5.84,113.2,4.61,36.3,100.0
11.71,101.0,3.88,23.9,50.0
5.61,113.0,2.0,20.5,84.1
7.61,106.1,3.06,30.4,75.7
5.14,132.7,4.57,26.4,50.0
11.98,130.4,2.08,20.9,50.0
8.27,98.4,2.01,39.6,50.0
8.97,115.7,2.84,33.3,100.0
5.0,104.0,4.74,38.0,50.0
10.12,111.4,4.7,40.0,100.0
6.07,130.1,3.56,27.8,50.0
11.24,116.1,3.66,25.1,100.0
6.04,108.4,3.0,23.7,73.2
5.93,103.3,2.73,30.3,50.0
4.77,127.0,4.45,32.1,50.0
8.04,120.0,2.32,29.4,96.4
8.74,113.7,3.46,27.7,100.0
4.99,103.7,3.9,23.4,50.0
10.32,108.4,2.31,28.8,100.0
7.9,133.4,3.56,21.7,50.0
8.43,115.8,3.73,37.3,100.0
7.81,111.0,4.23,20.9,100.0
7.51,115.9,2.7,27.6,100.0
8.7,126.2,2.88,22.0,51.7
5.66,108.6,3.71,35.5,81.8
5.86,102.1,4.95,26.3,50.0
10.96,118.4,2.65,22.3,100.0
11.6,121.6,4.96,30.6,100.0
7.3,123.5,4.14,38.3,82.4
6.53,130.3,4.48,38.2,50.0
9.33,109.8,2.27,25.0,100.0
7.57,98.0,2.9,34.4,50.0
4.69,133.3,2.17,20.6,50.0
5.67,112.4,3.11,22.6,90.3
9.87,119.9,4.94,30.0,100.0
9.44,121.7,2.32,24.6,96.6
4.7,116.9,3.69,36.0,92.9
6.16,103.2,2.02,38.6,50.0
6.23,125.2,4.14,20.1,50.3
9.54,127.2,2.59,24.7,50.5
4.65,117.1,2.39,28.8,84.7
5.28,114.5,3.01,31.3,88.1
10.5,99.6,4.31,38.3,50.0
5.84,98.4,2.32,37.8,50.0
9.4,108.6,2.69,32.7,98.6
6.29,107.4,2.03,25.1,64.9
5.25,133.1,4.91,35.7,50.0
6.32,126.3,3.78,24.1,50.0
9.92,121.4,4.16,39.3,100.0
10.92,115.7,3.95,20.1,100.0
10.73,101.7,2.43,31.4,50.0
7.48,134.1,3.78,21.8,50.0
9.51,110.0,2.39,28.2,100.0
6.04,99.3,3.2,32.7,50.0
6.7,114.8,3.71,33.8,100.0
11.22,130.0,3.68,35.7,50.0
4.6,130.5,2.36,31.9,50.0
5.14,95.4,2.1,25.0,50.0
6.06,130.5,4.39,37.8,50.0
4.7,105.9,4.18,36.2,52.5
5.86,96.6,2.25,23.2,50.0
8.87,128.9,2.38,36.5,50.0
7.66,129.6,4.68,39.5,50.0
11.2,118.8,4.31,32.7,100.0
10.63,118.0,4.99,25.6,100.0
7.06,127.5,2.76,32.1,50.0
6.45,126.5,3.46,26.9,50.0
7.35,130.6,2.71,33.5,50.0
8.93,117.1,3.87,30.9,100.0
6.51,133.7,2.35,38.6,50.0
9.18,134.8,2.38,32.4,50.0
7.57,99.7,2.22,24.3,50.0
8.64,129.0,4.08,34.5,50.0
7.77,115.0,3.48,26.0,100.0
6.71,110.5,3.85,25.4,95.5
11.61,119.5,4.64,27.8,100.0
10.23,97.2,4.22,20.2,50.0
5.55,115.3,3.39,39.4,100.0
11.01,129.8,4.95,30.6,50.0
8.16,103.5,3.37,35.5,54.3
11.21,112.1,2.34,25.2,100.0
10.5,132.6,4.98,34.9,50.0
7.69,112.1,2.07,31.3,100.0
4.67,109.3,3.65,28.5,78.5
6.52,112.6,2.93,39.4,100.0
8.56,115.8,3.51,29.9,100.0
9.25,120.3,3.68,33.1,100.0
6.43,127.0,2.72,20.3,50.0
5.55,113.1,3.67,26.0,91.4
10.76,127.7,4.27,37.8,67.0
11.88,116.3,2.8,35.2,100.0
8.44,108.5,3.15,30.7,100.0
5.79,121.3,2.8,38.0,79.2
6.54,123.7,4.46,29.7,73.4
4.64,117.3,4.17,31.3,89.2
11.36,97.3,4.61,27.6,50.0
5.38,101.8,2.51,32.4,50.0
8.82,106.4,2.22,26.4,74.7
6.56,106.3,2.36,27.7,60.7
8.66,121.9,2.48,39.3,93.3
9.39,95.7,3.6,22.2,50.0
10.72,125.2,4.91,22.1,94.4
6.05,105.6,3.07,20.9,50.0
4.58,107.4,4.88,26.4,64.1
5.53,116.1,2.11,28.0,85.5
11.25,103.6,4.78,21.9,81.4
11.05,130.4,2.54,31.0,50.0
8.98,98.4,4.74,31.7,50.0
9.0,112.8,2.17,35.0,100.0
9.49,129.0,4.84,39.5,50.0
5.82,119.6,2.6,32.4,83.5
11.36,106.7,2.91,22.2,100.0
7.64,111.8,3.47,21.8,100.0
7.37,123.3,3.14,35.6,81.9
8.39,133.9,4.0,33.0,50.0
4.85,130.7,4.92,23.2,50.0
5.75,108.7,3.82,25.1,82.1
10.04,134.9,4.16,35.0,50.0
5.12,95.1,2.26,31.3,50.0
9.02,96.1,3.88,31.7,50.0
6.34,128.0,3.36,24.2,50.0
7.42,103.0,4.66,32.6,50.0
6.67,97.4,3.16,35.4,50.0
7.17,104.5,4.04,37.7,61.5
9.89,112.0,2.68,34.7,100.0
6.73,124.2,2.78,31.5,63.6
8.75,120.0,3.13,33.5,100.0
8.07,104.5,2.91,29.7,58.8
9.48,115.1,2.76,24.5,100.0
11.53,132.0,2.15,37.6,50.0
9.99,127.6,4.51,30.7,58.3
6.11,107.9,2.19,31.9,70.4
4.73,134.3,4.66,39.8,50.0
6.47,123.3,2.38,39.7,68.2
8.96,97.5,2.2,31.7,50.0
4.89,96.4,3.69,20.7,50.0
8.22,101.7,3.51,27.9,50.0
8.98,124.1,3.47,38.7,89.7
7.01,102.3,3.72,25.8,50.0
10.28,115.5,2.86,40.0,100.0
5.3,98.7,3.99,21.7,50.0
5.06,131.8,3.51,31.4,50.0
9.96,108.8,3.0,30.3,100.0
8.22,131.3,4.48,25.1,50.0
9.66,132.8,4.18,39.0,50.0
7.76,95.2,3.18,32.4,50.0
6.35,113.6,4.54,24.6,100.0
10.64,96.0,4.76,27.7,50.0
10.5,131.3,3.61,34.4,50.0
9.71,115.7,2.64,26.0,100.0
6.54,98.0,4.75,37.6,50.0
8.93,99.4,2.57,23.3,50.0
7.21,110.3,2.15,25.3,90.8
5.19,132.6,2.98,22.9,50.0
11.38,122.7,4.18,22.1,100.0
5.53,129.7,4.77,26.0,50.0
11.63,109.7,3.91,40.0,100.0
7.85,96.7,4.86,21.9,50.0
5.89,134.0,2.28,24.3,50.0
8.56,95.7,2.18,25.4,50.0
11.05,132.9,3.81,32.4,50.0
9.99,109.7,4.9,34.9,100.0
10.55,95.4,3.51,35.0,50.0
9.44,122.6,2.15,20.2,88.5
9.69,134.2,2.66,33.0,50.0
10.87,133.6,2.73,32.6,50.0
6.37,101.4,3.01,30.4,50.0
8.17,102.2,2.13,27.6,50.0
6.16,117.6,4.71,35.9,100.0
11.91,120.5,3.55,26.9,100.0
11.58,124.6,4.01,24.6,99.5
4.8,102.2,2.2,26.2,50.0
9.79,133.4,2.16,28.8,50.0
11.44,120.5,3.76,24.3,100.0
5.85,128.9,4.66,32.2,50.0
8.76,116.6,3.59,37.7,100.0
11.37,111.6,4.63,31.9,100.0
4.75,134.1,4.43,28.9,50.0
9.73,118.3,2.23,35.9,100.0
6.73,129.7,2.61,35.0,50.0
11.43,133.1,3.97,27.3,50.0
11.78,122.0,3.33,32.1,100.0
11.58,117.0,2.87,34.6,100.0
8.06,95.1,3.26,24.9,50.0
10.97,96.6,3.34,27.3,50.0
10.83,103.0,4.73,22.1,71.8
6.89,102.4,2.31,39.8,50.0
10.72,105.2,2.84,21.7,81.3
4.78,107.2,3.61,23.4,57.3
8.97,109.4,4.09,29.6,100.0
6.23,111.8,3.89,37.3,100.0
5.4,99.0,4.82,27.1,50.0
5.08,96.7,4.39,35.4,50.0
9.72,122.0,3.67,33.5,100.0
7.05,116.5,2.64,32.8,100.0
9.94,112.8,3.35,36.9,100.0
4.99,120.4,4.08,20.3,76.9
6.86,128.1,4.51,38.6,50.0
8.55,112.1,4.88,36.6,100.0
10.43,120.6,3.82,38.8,100.0
6.89,133.1,3.58,35.9,50.0
9.19,128.6,2.05,37.6,50.0
11.14,112.0,2.22,24.1,100.0
9.12,120.8,2.47,26.4,100.0
6.25,102.1,2.16,26.3,50.0
4.68,117.4,3.2,22.2,84.0
11.03,134.3,3.01,34.6,50.0
4.66,115.7,3.91,22.7,90.7
11.06,132.1,3.61,21.1,50.0
8.47,111.3,3.79,35.5,100.0
11.54,135.0,3.42,38.1,50.0
10.49,118.2,2.83,35.3,100.0
11.98,96.7,4.86,36.5,50.0
7.13,118.5,2.26,31.9,97.2
10.25,106.0,4.82,37.8,100.0
7.51,96.3,2.93,29.9,50.0
8.1,127.8,3.54,39.8,50.0
9.21,106.0,2.33,22.1,78.8
11.05,126.9,2.21,36.2,66.2
11.88,106.5,3.29,32.8,100.0
10.26,102.8,4.23,31.6,66.1
7.63,134.0,2.81,34.5,50.0
7.66,109.5,3.69,36.8,100.0
10.03,119.1,2.84,37.3,100.0
6.29,119.4,3.17,23.5,90.0
5.33,117.4,4.72,23.9,100.0
7.16,131.6,4.57,20.3,50.0
6.65,122.0,3.55,22.6,79.7
6.72,111.1,2.71,25.3,91.7
6.25,129.5,2.58,34.4,50.0
4.82,102.2,4.86,29.5,50.0
4.63,116.8,2.61,35.2,86.3
11.91,133.0,4.42,29.7,50.0
7.71,120.0,3.11,31.1,100.0
7.38,127.7,4.96,22.2,50.0
9.6,121.1,3.1,35.5,100.0
6.14,128.6,3.05,35.2,50.0
11.62,132.8,3.91,26.2,50.0
10.4,105.9,4.88,26.6,98.3
5.17,101.8,4.93,24.4,50.0
7.63,114.4,4.12,36.3,100.0
11.09,123.1,4.26,34.9,100.0
11.59,104.1,3.69,32.2,88.9
8.01,95.2,4.27,24.8,50.0
9.1,108.7,4.58,23.4,100.0
5.75,133.8,3.46,21.0,50.0
11.93,122.8,3.86,20.9,100.0
6.24,111.1,3.61,23.7,93.5
11.57,102.7,3.69,22.0,67.3
9.37,109.2,4.67,31.1,100.0
9.06,101.8,3.07,27.2,50.0
8.35,99.3,2.62,28.9,50.0
6.23,131.3,3.37,31.9,50.0
5.82,134.9,2.62,33.2,50.0
6.15,101.6,3.5,33.0,50.0
5.9,97.2,4.71,25.2,50.0
10.35,108.2,3.85,36.2,100.0
7.13,113.5,4.57,38.4,100.0
4.93,103.2,2.5,26.3,50.0
11.77,107.1,4.7,20.3,100.0
11.13,103.0,3.81,38.0,76.8
11.46,126.0,2.1,38.5,77.4
11.96,123.5,3.9,21.0,100.0
5.8,120.4,4.85,20.1,86.8
7.47,110.5,2.24,36.3,98.5
10.19,131.4,3.75,26.0,50.0
9.72,133.8,4.75,38.3,50.0
5.65,101.9,2.03,24.3,50.0
10.62,103.9,3.89,37.2,83.5
6.18,116.0,3.42,21.4,93.2
6.18,98.7,3.04,25.2,50.0
8.53,112.5,3.88,39.5,100.0
8.95,118.3,2.16,24.6,100.0
8.85,115.9,4.26,22.7,100.0
5.19,108.2,2.01,37.1,65.2
11.08,116.7,2.92,22.4,100.0
6.49,133.4,3.51,21.9,50.0
5.47,103.2,3.13,26.5,50.0
11.17,121.2,2.92,32.7,100.0
11.67,96.7,4.49,34.2,50.0
10.97,97.7,4.8,37.6,50.0
10.57,117.1,4.62,30.8,100.0
9.41,99.2,3.57,27.9,50.0
8.63,95.9,4.65,27.2,50.0
5.15,101.9,4.76,36.9,50.0
7.56,117.6,3.23,34.5,100.0
7.3,123.1,2.85,38.1,76.7
6.45,103.1,2.29,39.3,50.0
9.93,121.7,3.44,26.0,100.0
8.22,102.3,4.84,30.6,50.0
5.11,119.5,3.68,32.6,83.8
6.15,111.5,4.0,23.3,94.6
9.62,121.2,2.34,21.1,100.0
5.07,134.8,2.43,37.4,50.0
10.88,132.5,3.39,30.7,50.0
8.21,95.2,4.85,31.4,50.0
8.1,130.4,3.08,31.1,50.0
8.94,97.7,4.63,35.1,50.0
10.69,133.1,2.36,22.9,50.0
7.11,106.3,3.85,32.3,73.9
9.59,110.3,3.8,29.4,100.0
8.74,98.7,4.58,37.9,50.0
6.5,99.5,2.01,30.4,50.0
11.09,124.1,2.57,38.9,97.0
10.48,132.8,2.66,27.1,50.0
9.44,119.4,4.85,39.3,100.0
10.88,123.6,2.46,37.5,100.0
11.0,125.5,2.11,31.7,77.0
9.81,105.5,3.6,27.1,84.4
10.78,96.8,3.59,27.5,50.0
9.73,95.1,4.53,35.5,50.0
9.6,109.0,4.85,31.6,100.0
9.14,104.7,3.62,28.0,75.0
10.15,97.5,4.79,32.7,50.0
5.69,102.2,4.18,34.7,50.0
11.11,100.0,2.79,20.5,50.0
11.04,131.6,4.79,21.8,50.0
4.72,100.6,4.0,21.9,50.0
10.69,116.5,3.24,24.6,100.0
5.47,118.7,4.04,28.5,94.9
7.01,116.7,3.2,36.1,100.0
10.08,99.0,2.34,27.0,50.0
5.71,107.8,4.16,20.3,69.8
10.63,97.1,4.47,29.7,50.0
10.74,110.8,4.19,39.9,100.0
8.31,102.5,2.69,27.0,50.0
4.55,117.5,4.87,39.2,98.5
6.65,122.7,2.08,22.0,63.7
9.13,116.3,3.0,23.5,100.0
11.86,112.4,2.78,34.5,100.0
9.24,110.5,2.14,30.0,100.0
6.45,128.7,3.22,35.3,50.0
9.26,103.8,3.87,37.3,68.4
8.55,124.4,4.65,25.0,82.9
10.35,125.3,4.97,33.7,95.3
5.3,111.8,4.42,32.2,98.9
10.21,106.9,3.41,37.2,100.0
8.56,113.8,4.17,28.6,100.0
11.72,98.7,4.53,21.0,50.0
7.06,96.8,3.4,31.5,50.0
9.24,99.5,4.36,39.2,50.0
11.49,102.5,3.45,20.3,62.5
5.27,115.2,3.16,24.8,90.9
11.53,129.0,3.58,26.3,50.0
9.66,104.4,4.03,35.3,79.8
5.01,132.4,4.18,26.5,50.0
6.76,133.2,3.07,24.8,50.0
9.81,133.4,3.71,33.0,50.0
5.01,128.5,4.73,20.9,50.0
8.87,109.6,4.93,23.4,100.0
7.09,97.9,2.68,28.2,50.0
9.16,117.8,2.58,27.1,100.0
4.84,117.3,4.03,26.9,89.3
11.04,129.0,3.24,22.2,50.0
11.8,134.8,2.07,27.2,50.0
11.77,115.3,3.04,36.0,100.0
10.12,108.8,4.42,28.3,100.0
5.48,102.4,4.39,31.7,50.0
10.19,95.2,3.48,23.3,50.0
4.68,115.4,3.42,21.4,88.3
4.67,117.2,3.74,37.6,92.5
6.93,128.0,2.66,26.6,50.0
8.16,115.2,3.58,27.0,100.0
10.28,131.7,2.03,37.6,50.0
9.62,120.1,3.43,34.2,100.0
7.84,128.6,3.01,35.1,50.0
6.55,100.9,4.02,33.6,50.0
11.98,129.2,3.92,22.1,50.0
7.7,122.0,3.14,39.2,93.9
7.89,101.8,2.02,38.2,50.0
5.73,102.6,2.76,24.7,50.0
10.46,132.1,3.9,36.1,50.0
9.7,96.3,2.22,28.2,50.0
6.16,113.5,2.32,33.7,95.1
5.12,107.5,3.94,23.3,70.7
9.6,121.6,4.27,30.8,100.0
9.41,128.6,2.96,22.5,50.0
6.55,109.4,3.47,30.7,89.1
11.63,112.1,4.84,24.9,100.0
5.63,134.3,4.84,29.0,50.0
7.74,126.4,2.92,33.4,50.0
11.58,130.9,4.43,37.5,50.0
7.65,112.6,3.78,23.3,100.0
9.29,104.4,4.93,37.9,82.0
7.48,111.5,3.43,27.8,100.0
6.56,123.6,4.32,36.9,76.0
11.88,99.4,4.3,30.3,50.0
7.57,105.8,3.49,37.2,74.2
11.21,96.9,4.39,33.3,50.0
6.22,112.3,2.78,30.2,97.0
6.1,128.1,2.37,26.3,50.0
4.73,96.0,3.28,39.4,50.0
9.39,122.0,4.83,36.0,100.0
7.26,132.3,3.5,27.6,50.0
10.98,104.5,3.91,23.3,84.2
8.05,122.7,3.87,35.6,92.9
11.76,134.0,2.4,39.8,50.0
5.89,133.5,3.17,25.6,50.0
11.01,104.4,4.12,38.3,95.1
10.32,99.0,4.92,22.5,50.0
10.28,100.9,2.5,39.0,50.0
10.84,123.1,3.23,34.9,100.0
10.21,124.0,2.29,26.9,86.3
9.2,122.0,2.73,26.1,92.6
5.48,108.4,3.13,32.9,71.7
4.74,101.8,3.62,31.9,50.0
11.41,118.2,2.69,38.4,100.0
9.12,114.3,2.68,35.3,100.0
10.47,124.2,4.33,30.8,100.0
8.11,112.7,4.89,38.6,100.0
5.38,108.5,2.97,31.9,74.6
5.44,106.7,4.06,37.0,67.1
9.64,103.5,2.77,36.8,59.2
7.73,105.6,4.78,38.4,81.8
6.0,98.8,4.02,21.4,50.0
8.19,108.9,4.41,31.7,100.0
4.98,96.5,2.15,29.4,50.0
8.86,102.5,3.8,29.8,50.0
6.52,124.9,3.58,29.2,57.3
10.48,108.0,2.88,36.7,100.0
6.83,121.7,2.79,26.4,76.9
7.91,123.7,3.74,29.3,77.9
4.59,118.2,4.12,24.0,81.4
5.04,133.3,2.1,25.0,50.0
7.44,95.9,3.7,33.2,50.0
8.1,124.5,2.51,22.3,66.2
9.0,133.4,2.42,23.8,50.0
6.69,129.5,3.87,30.6,50.0
9.71,101.7,2.93,20.9,50.0
10.95,108.1,3.32,22.5,100.0
10.35,101.9,3.08,37.3,50.0
4.8,119.1,3.95,36.9,83.8
8.1,123.5,3.41,27.0,82.5
5.29,107.7,4.89,27.0,75.5
6.32,116.6,3.06,38.7,100.0
11.9,122.6,4.22,20.5,100.0
5.57,111.9,2.77,31.6,93.7
8.24,129.2,3.53,31.9,50.0
9.14,125.9,3.66,35.8,69.0
9.77,97.6,2.99,39.0,50.0
8.7,119.8,3.42,27.1,100.0
4.57,104.4,2.84,28.8,50.0
6.95,117.3,2.02,33.4,97.4
8.38,133.3,2.65,39.3,50.0
5.16,130.2,4.1,37.8,50.0
7.13,111.2,4.31,33.3,100.0
4.75,106.7,2.84,37.1,53.4
5.09,104.4,3.22,21.7,50.0
7.48,116.3,2.11,27.5,100.0
5.5,99.6,2.71,20.3,50.0
8.76,117.0,4.34,23.5,100.0
9.67,95.1,3.82,32.6,50.0
10.5,108.0,2.62,37.7,100.0
6.0,103.8,2.77,32.7,50.0
5.76,133.8,4.45,33.3,50.0
5.28,124.1,2.63,22.1,50.0
9.27,109.0,3.0,33.3,100.0
9.8,98.7,3.99,29.1,50.0
4.74,115.7,3.68,33.0,95.3
11.52,103.5,3.38,26.5,78.2
4.89,116.5,4.7,31.6,97.0
8.56,128.4,2.66,28.5,50.0
9.82,119.6,4.22,31.2,100.0
11.03,120.4,2.48,22.9,100.0
9.86,116.6,3.85,27.9,100.0
10.51,132.1,4.61,27.5,50.0
7.05,132.3,3.37,34.7,50.0
10.61,115.5,4.17,34.1,100.0
5.1,107.2,4.46,38.2,71.5
11.21,113.4,2.41,32.6,100.0
8.61,102.5,4.12,26.3,50.0
10.63,120.5,4.76,35.7,100.0
7.89,115.0,3.73,29.9,100.0
9.33,99.1,2.56,23.9,50.0
8.45,102.9,2.38,34.9,50.0
9.99,114.2,2.78,22.7,100.0
5.11,130.5,2.31,23.6,50.0
4.95,117.7,3.54,35.2,93.1
6.35,122.3,2.21,35.4,72.0
5.7,108.6,2.67,35.8,74.8
11.04,117.9,3.32,25.9,100.0
6.14,112.9,3.42,37.3,100.0
11.82,121.4,3.7,34.5,100.0
7.03,97.0,4.12,36.7,50.0
5.87,114.7,2.14,34.2,91.4
10.42,106.8,2.24,31.6,97.7
9.44,108.0,2.18,22.2,94.4
8.24,133.4,3.27,34.2,50.0
8.67,102.3,2.13,33.8,50.0
9.89,107.4,4.24,26.2,100.0
6.21,115.4,2.67,34.7,98.8
11.97,129.5,4.82,31.0,54.3
11.81,111.7,3.46,31.2,100.0
9.38,124.8,3.34,27.4,77.4
6.0,129.3,4.34,22.3,50.0
9.6,107.4,4.14,24.3,100.0
5.04,110.7,3.82,35.4,88.1
4.73,109.3,4.81,25.4,80.5
6.43,128.3,3.27,20.0,50.0
7.97,96.8,4.43,39.9,50.0
11.01,107.3,3.14,24.2,100.0
9.95,122.2,4.52,33.1,100.0
10.07,117.6,2.78,38.5,100.0
7.69,112.5,2.87,32.0,100.0
7.09,116.6,4.03,36.0,100.0
7.28,102.9,2.64,39.5,50.0
11.91,112.2,2.69,37.2,100.0
4.8,115.1,2.92,31.2,88.9
11.0,131.0,4.04,27.3,50.0
8.84,105.4,4.67,29.6,82.7
7.79,129.7,4.02,36.8,50.0
9.94,120.8,4.48,37.1,100.0
8.15,95.8,3.63,36.9,50.0
11.05,124.0,2.21,31.9,91.5
11.26,96.4,2.3,29.5,50.0
7.66,134.9,3.66,26.2,50.0
6.58,129.9,2.98,20.1,50.0
8.94,106.9,2.66,35.3,87.7
11.34,105.3,3.4,25.5,93.5
6.08,110.3,4.0,26.6,93.2
9.17,109.2,3.15,36.9,100.0
9.24,109.9,4.41,21.0,100.0
10.0,107.7,4.22,38.6,100.0
5.49,119.8,4.2,20.0,88.5
9.87,101.6,4.96,38.8,52.0
11.32,128.8,2.89,29.1,50.0
5.85,127.5,3.93,22.0,50.0
6.28,114.1,4.57,33.5,100.0
11.79,129.1,3.74,37.9,50.9
5.86,104.9,4.37,28.8,51.9
10.91,95.7,3.24,33.8,50.0
8.19,119.8,3.77,39.6,100.0
6.35,113.3,2.17,24.8,91.0
11.03,117.7,4.96,36.4,100.0
7.84,131.0,4.4,25.9,50.0
8.36,133.8,4.61,28.5,50.0
7.19,120.4,4.08,25.6,98.2
8.95,125.6,2.56,28.9,62.0
5.73,98.4,2.09,20.1,50.0
7.43,101.4,4.59,26.1,50.0
11.77,124.3,3.19,28.9,99.5
6.44,112.3,2.79,32.6,97.8
9.43,112.8,3.69,32.7,100.0
6.94,107.3,3.26,31.7,77.9
10.3,119.3,3.95,25.9,100.0
5.48,102.4,3.45,38.9,50.0
11.77,120.1,4.09,27.8,100.0
7.9,102.0,4.56,24.3,50.0
6.27,97.6,2.59,31.1,50.0
5.05,108.2,2.99,35.0,68.4
5.77,104.2,3.31,20.2,50.0
8.4,130.6,4.89,25.5,50.0
7.03,97.2,3.1,36.5,50.0
