Pressure,Temperature,Catalyst,Time,Yield
8.86,122.6,3.15,37.9,92.9
5.66,108.8,2.61,26.9,74.3
8.11,106.1,3.93,37.2,81.6
8.49,134.9,4.98,21.1,50.0
4.89,125.0,2.04,39.6,50.0
7.02,120.8,3.62,38.2,93.2
5.51,109.2,3.72,27.3,78.0
4.98,97.0,4.74,35.5,50.0
11.92,96.2,3.52,35.0,50.0
6.92,117.2,3.63,38.0,100.0
10.57,125.5,3.41,26.1,78.3
6.41,116.5,2.81,29.3,100.0
9.61,128.6,2.17,37.3,50.0
10.2,96.3,3.23,35.6,50.0
8.97,109.7,2.16,27.9,100.0
8.04,104.5,3.65,36.9,66.2
7.59,112.9,2.92,20.9,100.0
7.12,97.9,3.6,35.6,50.0
11.47,133.2,2.4,24.1,50.0
10.73,103.9,4.8,25.7,85.0
11.74,131.9,4.68,29.9,50.0
5.43,112.0,2.57,29.0,90.0
9.98,134.4,3.03,30.4,50.0
11.54,117.2,3.84,30.9,100.0
5.86,132.2,2.29,26.6,50.0
5.0,95.2,3.06,23.5,50.0
10.06,124.9,2.75,35.4,80.4
8.81,131.1,4.75,28.0,50.0
10.81,100.6,4.56,30.1,50.0
5.55,98.8,3.74,32.9,50.0
10.46,112.0,3.56,38.2,100.0
6.01,132.3,4.79,34.2,50.0
5.73,116.7,4.8,20.9,100.0
5.73,116.1,4.91,36.8,100.0
10.61,100.6,2.38,39.8,50.0
9.49,95.0,2.48,29.4,50.0
8.42,127.4,4.03,39.4,54.2
7.19,98.5,3.62,30.9,50.0
11.08,120.4,2.06,29.2,100.0
7.44,131.6,2.19,26.6,50.0
10.62,103.3,4.66,33.2,76.4
7.79,121.6,4.61,24.6,98.0
7.33,98.1,3.07,22.1,50.0
7.97,119.2,4.67,20.5,100.0
6.76,101.6,3.78,25.8,50.0
10.11,124.4,4.42,27.9,98.4
8.27,107.0,3.28,31.0,87.1
6.24,113.5,2.34,25.9,92.9
11.25,119.0,3.3,39.7,100.0
7.38,101.9,3.37,25.8,50.0
8.58,124.7,3.65,28.8,75.2
11.3,107.1,2.32,22.1,100.0
9.18,121.5,4.97,25.2,100.0
5.38,101.3,2.73,21.0,50.0
11.55,122.5,2.6,31.2,100.0
9.21,100.1,3.58,35.0,50.0
7.01,112.0,3.61,23.9,100.0
5.54,104.9,3.32,27.4,50.0
10.46,124.9,4.32,20.3,87.1
9.15,105.5,3.55,36.8,88.2
8.5,130.3,3.83,35.6,50.0
11.2,130.7,4.17,21.3,50.0
10.41,102.9,2.08,27.3,53.4
5.64,119.6,3.71,39.1,94.3
6.84,98.5,4.65,27.8,50.0
6.36,110.7,2.05,30.5,81.6
10.08,123.5,3.22,27.1,94.3
4.75,121.4,4.78,31.9,78.6
8.77,120.0,3.06,39.6,100.0
10.22,106.3,3.38,40.0,100.0
11.08,110.1,4.94,35.5,100.0
7.07,99.1,2.6,28.1,50.0
10.66,123.8,2.2,29.9,91.0
5.33,115.2,4.58,27.1,98.5
10.85,123.4,4.61,39.7,100.0
5.46,105.0,3.42,34.2,50.0
7.48,108.0,3.54,29.0,86.8
10.48,108.4,4.51,20.2,100.0
5.62,96.0,4.22,30.4,50.0
6.22,108.6,2.8,39.7,87.5
9.92,127.1,2.05,30.5,50.0
9.9,130.9,3.44,23.6,50.0
9.31,115.7,4.58,20.4,100.0
9.7,113.2,4.69,27.1,100.0
8.57,96.2,4.87,38.4,50.0
6.39,130.2,4.64,39.9,50.0
7.09,95.5,3.74,38.9,50.0
5.86,132.8,3.33,34.6,50.0
11.31,114.6,4.32,31.2,100.0
8.88,108.7,4.22,31.8,100.0
7.51,132.0,3.61,30.8,50.0
7.97,96.0,2.26,34.1,50.0
11.6,118.3,4.78,28.4,100.0
5.65,117.0,3.37,33.4,97.9
8.9,103.8,3.09,22.4,56.2
8.29,112.2,3.89,25.3,100.0
9.09,121.1,4.02,36.7,100.0
4.64,124.1,2.63,38.1,50.0
11.04,95.0,4.51,30.8,50.0
11.49,132.5,2.87,20.6,50.0
8.74,101.6,2.56,38.5,50.0
9.72,104.3,3.22,34.0,74.8
11.42,105.5,4.19,28.3,100.0
9.8,96.5,4.9,32.0,50.0
5.64,99.9,4.43,28.6,50.0
8.82,134.5,4.82,29.3,50.0
9.05,107.6,2.42,37.7,93.3
7.68,99.6,2.21,23.2,50.0
10.02,99.3,3.67,22.1,50.0
11.51,123.8,2.87,20.1,97.3
11.44,129.2,4.48,26.3,50.0
7.88,105.3,4.02,22.9,70.3
5.35,95.8,4.91,24.4,50.0
11.89,103.9,2.76,20.2,79.4
10.79,97.3,3.46,24.5,50.0
5.43,99.1,3.5,26.7,50.0
11.41,112.3,2.72,20.6,100.0
11.02,104.2,3.77,32.2,86.8
8.39,115.6,3.33,31.4,100.0
8.93,105.1,3.34,21.9,69.6
7.49,132.6,3.09,31.9,50.0
4.91,131.2,2.05,40.0,50.0
7.01,117.7,3.57,38.9,100.0
10.52,109.2,3.01,20.1,100.0
4.53,110.2,2.0,35.9,71.1
7.0,111.5,2.92,27.1,97.6
7.49,124.1,2.84,21.3,63.8
8.53,113.1,3.18,25.9,100.0
11.4,129.3,2.4,26.4,50.0
7.1,132.8,3.52,30.5,50.0
7.1,108.4,4.08,33.2,94.0
10.03,117.4,3.89,35.0,100.0
7.89,98.8,4.41,24.9,50.0
6.18,103.0,3.36,26.4,50.0
7.89,111.5,3.56,26.2,100.0
5.56,103.2,4.43,27.3,50.0
5.82,130.1,3.28,40.0,50.0
8.24,101.3,4.1,35.6,50.0
7.64,113.2,3.3,39.5,100.0
11.36,119.2,3.25,33.9,100.0
7.22,122.7,4.28,28.1,87.1
8.85,110.3,2.52,27.8,100.0
9.24,129.8,3.02,29.8,50.0
4.6,117.7,2.67,28.3,78.7
9.48,112.6,3.08,36.6,100.0
5.84,97.7,2.69,29.3,50.0
11.71,113.6,3.74,25.9,100.0
5.61,127.8,4.39,35.5,50.0
7.61,119.6,4.36,37.1,100.0
5.14,128.3,3.09,28.4,50.0
11.98,114.8,4.97,33.4,100.0
8.27,99.7,3.78,21.2,50.0
8.97,95.5,3.2,30.6,50.0
5.0,107.1,4.51,20.9,66.2
10.12,122.9,4.19,20.6,98.2
6.07,126.6,4.25,32.3,50.0
11.24,106.8,2.59,26.1,100.0
6.04,114.8,3.4,34.9,100.0
5.93,111.8,4.59,37.9,100.0
4.77,111.4,3.51,22.8,81.6
8.04,104.3,4.05,34.5,64.2
8.74,100.5,3.76,30.3,50.0
4.99,102.9,4.53,22.2,50.0
10.32,97.2,2.85,33.0,50.0
7.9,102.9,3.73,32.2,50.0
8.43,95.4,2.37,30.3,50.0
7.81,120.1,4.07,38.5,100.0
7.51,107.7,4.2,30.4,91.9
8.7,133.9,2.13,39.8,50.0
5.66,102.7,4.03,30.2,50.0
5.86,108.8,3.24,22.3,77.3
10.96,109.3,2.37,29.4,100.0
11.6,95.3,3.26,23.6,50.0
7.3,128.6,2.58,31.9,50.0
6.53,96.3,3.25,33.9,50.0
9.33,132.6,3.15,29.4,50.0
7.57,130.7,4.22,22.0,50.0
4.69,116.4,4.32,29.4,91.5
5.67,116.7,3.82,21.6,94.9
9.87,121.2,2.07,33.6,100.0
9.44,110.5,4.79,35.8,100.0
4.7,120.9,4.06,39.2,81.4
6.16,96.8,2.1,23.0,50.0
6.23,97.2,4.46,30.6,50.0
9.54,113.3,2.6,31.4,100.0
4.65,117.0,3.74,38.4,94.5
5.28,130.5,3.4,32.5,50.0
10.5,99.2,3.26,22.9,50.0
5.84,127.9,4.67,28.7,50.0
9.4,103.4,3.31,33.1,57.9
6.29,110.8,2.23,34.0,90.8
5.25,107.7,4.84,37.3,78.7
6.32,111.0,4.76,23.6,98.6
9.92,101.0,4.05,39.0,50.0
10.92,115.1,3.4,21.2,100.0
10.73,127.1,2.28,39.7,61.7
7.48,112.7,4.37,37.2,100.0
9.51,114.6,2.23,33.2,100.0
6.04,129.0,2.21,34.7,50.0
6.7,123.2,3.61,21.5,69.0
11.22,114.6,2.48,20.8,100.0
4.6,105.3,2.02,22.0,50.0
5.14,130.4,3.27,21.7,50.0
6.06,118.1,2.41,30.9,90.0
4.7,103.8,2.48,24.3,50.0
5.86,105.8,2.23,37.2,52.5
8.87,127.1,2.62,28.9,50.0
7.66,96.8,4.15,33.9,50.0
11.2,134.7,4.43,33.1,50.0
10.63,100.2,3.36,26.4,50.0
7.06,126.8,3.52,24.9,50.0
6.45,110.8,2.1,26.8,86.4
7.35,114.7,2.21,35.9,100.0
8.93,130.2,2.77,31.7,50.0
6.51,111.5,3.63,25.1,100.0
9.18,116.5,4.22,36.4,100.0
7.57,97.0,3.82,21.1,50.0
8.64,95.1,3.18,34.0,50.0
7.77,104.8,2.35,28.8,55.4
6.71,122.2,4.34,34.6,90.0
11.61,99.9,3.09,38.5,50.0
10.23,99.6,4.21,35.0,50.0
5.55,111.4,3.54,28.8,90.1
11.01,120.9,4.22,23.0,100.0
8.16,123.5,4.72,36.1,93.8
11.21,102.1,4.76,29.2,68.0
10.5,98.2,3.61,21.5,50.0
7.69,132.6,3.53,34.4,50.0
4.67,105.4,2.8,25.8,50.0
6.52,129.1,4.81,21.0,50.0
8.56,129.5,3.37,38.1,50.0
9.25,125.9,2.38,29.7,61.6
6.43,101.8,3.3,25.6,50.0
5.55,127.9,2.38,34.3,50.0
10.76,125.8,3.51,37.7,85.3
11.88,118.9,3.68,20.0,100.0
8.44,108.5,3.01,33.8,95.4
5.79,105.5,2.21,35.3,50.0
6.54,99.9,4.83,24.2,50.0
4.64,115.4,4.32,29.8,94.7
11.36,118.4,4.52,21.8,100.0
5.38,109.4,3.1,34.9,84.2
8.82,114.0,4.28,36.9,100.0
6.56,109.5,3.46,22.2,86.7
8.66,120.6,2.6,36.3,100.0
9.39,131.1,2.37,35.4,50.0
10.72,101.6,3.04,26.9,50.0
6.05,110.3,2.41,33.8,85.1
4.58,100.6,4.99,20.0,50.0
5.53,120.0,2.15,38.6,80.9
11.25,124.2,3.32,31.0,100.0
11.05,132.3,3.36,32.4,50.0
8.98,106.2,2.9,33.3,81.7
9.0,133.0,3.71,31.2,50.0
9.49,97.5,2.45,37.1,50.0
5.82,119.1,4.35,32.2,95.3
11.36,97.3,3.0,38.2,50.0
7.64,130.8,3.77,31.6,50.0
7.37,116.2,4.15,23.4,100.0
8.39,121.8,4.67,38.3,100.0
4.85,128.3,4.51,33.6,50.0
5.75,101.0,3.82,34.0,50.0
10.04,96.5,3.17,39.7,50.0
5.12,130.2,3.51,21.5,50.0
9.02,107.6,4.31,28.6,100.0
6.34,100.2,4.63,24.8,50.0
7.42,113.7,2.31,32.6,100.0
6.67,118.9,3.15,36.1,96.5
7.17,96.2,4.33,39.3,50.0
9.89,106.0,3.29,29.1,87.8
6.73,96.3,3.0,35.7,50.0
8.75,111.8,3.23,38.3,100.0
8.07,130.8,3.81,33.7,50.0
9.48,134.3,5.0,24.9,50.0
11.53,120.5,3.48,32.2,100.0
9.99,101.5,2.63,39.4,50.0
6.11,131.2,2.49,39.8,50.0
4.73,115.6,2.13,32.8,86.4
6.47,101.1,3.68,37.7,50.0
8.96,131.9,3.63,24.0,50.0
4.89,125.3,2.62,24.9,50.0
8.22,124.3,4.09,39.1,82.4
8.98,123.4,4.22,22.7,92.0
7.01,103.0,2.78,23.8,50.0
10.28,103.4,3.03,28.4,62.9
5.3,122.5,4.97,31.8,78.6
5.06,103.8,3.12,32.1,50.0
9.96,112.5,4.28,25.8,100.0
8.22,126.3,3.36,38.4,55.5
9.66,126.4,4.38,38.3,74.6
7.76,113.1,4.31,27.8,100.0
6.35,126.7,4.0,28.7,50.0
10.64,128.5,4.56,34.0,52.2
10.5,121.2,4.82,33.3,100.0
9.71,104.1,3.74,27.6,72.0
6.54,106.0,2.71,28.3,57.9
8.93,107.6,3.2,27.0,93.7
7.21,99.7,4.27,24.7,50.0
5.19,105.9,3.95,29.2,53.3
11.38,103.4,2.53,33.7,71.4
5.53,113.2,2.15,34.8,88.0
11.63,131.3,4.05,35.6,50.0
7.85,99.2,2.75,27.5,50.0
5.89,123.8,3.5,35.3,59.9
8.56,122.5,4.24,20.1,91.8
11.05,98.8,3.69,29.5,50.0
9.99,131.9,2.25,35.9,50.0
10.55,117.7,2.56,32.6,100.0
9.44,109.5,2.66,29.5,100.0
9.69,125.3,2.77,32.9,74.6
10.87,105.3,3.7,38.1,96.4
6.37,122.7,3.51,31.3,75.7
8.17,96.6,2.61,36.0,50.0
6.16,128.6,2.2,39.6,50.0
11.91,112.9,2.51,34.1,100.0
11.58,120.5,4.95,31.5,100.0
4.8,103.8,3.41,20.7,50.0
9.79,122.1,4.6,27.5,100.0
11.44,125.9,4.55,31.3,91.8
5.85,113.9,3.53,35.9,99.5
8.76,119.7,4.12,28.8,100.0
11.37,113.3,2.58,39.2,100.0
4.75,130.8,4.07,25.4,50.0
9.73,114.9,2.82,34.9,100.0
6.73,128.7,4.5,28.4,50.0
11.43,127.1,2.25,29.7,64.5
11.78,111.4,4.32,36.1,100.0
11.58,104.2,2.3,25.9,80.1
8.06,111.2,4.64,21.9,100.0
10.97,128.0,2.91,30.4,53.7
10.83,104.1,3.96,30.6,81.4
6.89,116.0,3.46,35.9,100.0
10.72,127.2,3.1,39.4,67.0
4.78,109.1,3.94,21.1,76.1
8.97,120.7,4.84,31.8,100.0
6.23,104.8,2.12,33.6,50.0
5.4,99.4,4.76,39.7,50.0
5.08,126.8,3.83,38.9,50.0
9.72,99.0,4.42,34.2,50.0
7.05,105.9,3.15,30.4,66.3
9.94,129.2,3.42,23.2,50.0
4.99,108.9,4.61,27.7,81.5
6.86,133.9,3.24,31.7,50.0
8.55,134.2,3.6,34.5,50.0
10.43,105.7,2.06,32.7,89.0
6.89,96.6,2.48,34.3,50.0
9.19,123.2,3.93,28.6,93.1
11.14,113.0,4.15,34.6,100.0
9.12,99.0,3.75,22.9,50.0
6.25,123.3,2.43,23.3,58.4
4.68,96.2,3.34,23.3,50.0
11.03,129.8,3.07,37.8,50.0
4.66,100.5,3.49,21.5,50.0
11.06,100.1,4.61,36.0,50.0
8.47,102.0,4.33,24.7,50.0
11.54,133.4,2.25,29.4,50.0
10.49,122.7,4.67,38.3,100.0
11.98,127.1,3.42,31.7,76.1
7.13,110.9,4.23,24.2,100.0
10.25,108.5,2.42,25.7,100.0
7.51,104.4,4.01,38.4,63.7
8.1,114.2,2.71,28.5,100.0
9.21,117.1,3.32,31.7,100.0
11.05,120.3,2.05,29.2,100.0
11.88,105.3,2.45,27.6,89.1
10.26,132.9,2.28,24.5,50.0
7.63,101.8,2.72,33.7,50.0
7.66,133.6,2.3,34.4,50.0
10.03,95.6,4.08,25.5,50.0
6.29,114.2,2.09,35.8,96.1
5.33,108.3,3.85,37.1,79.4
7.16,113.0,2.42,38.4,100.0
6.65,117.8,4.84,23.2,100.0
6.72,112.4,4.8,26.1,100.0
6.25,111.6,2.68,37.2,97.1
4.82,124.3,3.84,24.0,50.0
4.63,122.4,2.08,20.1,50.1
11.91,128.3,4.8,37.4,71.3
7.71,105.0,3.57,26.5,59.2
7.38,119.4,2.13,28.3,93.6
9.6,118.4,3.03,28.9,100.0
6.14,109.8,2.23,37.0,86.1
11.62,114.4,3.18,26.8,100.0
10.4,107.6,4.01,37.8,100.0
5.17,100.7,3.41,32.3,50.0
7.63,103.6,3.15,30.5,50.0
11.09,99.2,2.36,26.5,50.0
11.59,122.3,2.73,24.9,100.0
8.01,121.4,2.3,32.5,92.2
9.1,133.0,4.42,28.9,50.0
5.75,124.2,2.41,38.2,56.3
11.93,97.1,3.79,29.8,50.0
6.24,130.4,3.03,30.2,50.0
11.57,129.5,2.68,28.3,50.0
9.37,112.7,3.92,35.8,100.0
9.06,118.4,3.37,28.5,100.0
8.35,134.0,3.2,25.4,50.0
6.23,116.3,3.78,37.2,100.0
5.82,131.2,3.47,31.9,50.0
6.15,98.3,2.91,31.8,50.0
5.9,102.6,3.68,32.2,50.0
10.35,112.6,4.01,34.4,100.0
7.13,118.4,2.08,26.3,92.9
4.93,127.6,3.4,20.7,50.0
11.77,134.5,2.17,36.2,50.0
11.13,110.6,2.56,22.6,100.0
11.46,96.9,3.68,34.4,50.0
11.96,127.0,4.6,21.6,80.4
5.8,119.2,4.65,27.5,94.1
7.47,102.9,2.21,21.3,50.0
10.19,114.8,3.26,30.4,100.0
9.72,124.7,3.75,33.1,89.0
5.65,125.8,2.44,23.4,50.0
10.62,115.0,4.3,27.4,100.0
6.18,107.2,4.23,38.6,76.6
6.18,133.9,4.71,28.8,50.0
8.53,121.5,2.03,36.1,92.3
8.95,111.3,2.65,38.5,100.0
8.85,106.2,4.48,39.5,94.1
5.19,124.2,4.01,38.0,57.5
11.08,104.7,4.68,26.3,95.0
6.49,101.9,2.17,39.3,50.0
5.47,116.2,3.79,36.2,100.0
11.17,106.6,3.71,36.7,100.0
11.67,120.2,2.11,20.3,100.0
10.97,99.7,3.54,39.1,50.0
10.57,121.2,3.83,35.6,100.0
9.41,106.3,2.57,35.4,89.8
8.63,95.0,2.82,21.6,50.0
5.15,100.1,3.92,24.7,50.0
7.56,132.3,3.4,39.2,50.0
7.3,129.7,4.57,30.0,50.0
6.45,104.3,3.03,28.0,50.0
9.93,126.1,2.8,36.8,70.4
8.22,119.3,4.95,21.7,100.0
5.11,133.8,4.73,28.3,50.0
6.15,109.9,2.09,27.5,77.8
9.62,122.3,4.31,27.0,100.0
5.07,97.5,2.33,26.2,50.0
10.88,110.8,2.08,24.2,100.0
8.21,133.6,2.82,23.5,50.0
8.1,116.6,2.81,32.8,100.0
8.94,106.5,4.46,38.4,97.4
10.69,99.8,4.13,30.2,50.0
7.11,123.1,4.94,26.0,78.6
9.59,120.8,4.13,23.2,100.0
8.74,110.0,3.25,36.6,100.0
6.5,133.0,4.1,39.4,50.0
11.09,95.9,5.0,27.0,50.0
10.48,107.1,4.13,25.8,100.0
9.44,131.8,4.29,32.0,50.0
10.88,107.8,4.82,35.5,100.0
11.0,105.1,2.34,29.1,84.2
9.81,116.4,4.11,32.6,100.0
10.78,128.0,4.55,34.3,66.7
9.73,99.1,4.86,39.2,50.0
9.6,132.7,2.63,23.3,50.0
9.14,126.8,3.51,39.9,61.9
10.15,102.3,4.04,27.8,55.8
5.69,123.5,2.74,34.5,60.3
11.11,110.4,3.8,31.4,100.0
11.04,111.1,2.77,29.7,100.0
4.72,126.3,3.0,34.0,50.0
10.69,133.5,3.32,27.9,50.0
5.47,100.1,3.59,22.5,50.0
7.01,111.8,3.35,29.8,100.0
10.08,114.2,3.48,30.4,100.0
5.71,110.1,2.9,24.0,76.9
10.63,109.5,2.48,38.7,100.0
10.74,97.1,2.14,24.5,50.0
8.31,122.4,2.59,28.2,81.6
4.55,112.4,3.75,23.1,88.5
6.65,102.8,4.36,30.7,50.0
9.13,127.6,2.51,26.2,50.0
11.86,127.1,2.33,29.8,69.8
9.24,114.5,4.25,24.5,100.0
6.45,106.9,2.92,21.1,61.9
9.26,120.5,4.85,35.6,100.0
8.55,106.5,4.14,32.8,88.7
10.35,104.4,2.98,26.8,77.5
5.3,124.2,2.87,20.9,50.0
10.21,96.6,3.57,37.3,50.0
8.56,98.8,2.24,23.4,50.0
11.72,95.3,2.35,38.6,50.0
7.06,101.1,2.53,29.6,50.0
9.24,97.8,4.32,26.8,50.0
11.49,134.8,3.54,34.8,50.0
5.27,106.6,2.03,37.5,53.5
11.53,101.0,4.02,27.4,50.0
9.66,104.6,3.27,28.1,75.3
5.01,132.4,3.53,28.7,50.0
6.76,115.8,2.64,38.4,100.0
9.81,109.6,3.66,33.9,100.0
5.01,129.9,4.94,25.0,50.0
8.87,110.8,2.22,23.7,100.0
7.09,108.4,2.85,24.6,82.9
9.16,103.3,2.73,25.3,52.7
4.84,110.1,2.75,24.6,74.8
11.04,107.7,3.14,33.2,100.0
11.8,122.1,4.45,22.3,100.0
11.77,106.6,4.74,27.7,100.0
10.12,118.1,2.61,32.5,100.0
5.48,97.6,3.63,25.8,50.0
10.19,102.7,3.91,21.3,58.2
4.68,111.3,3.57,21.6,81.4
4.67,132.5,3.3,22.5,50.0
6.93,110.1,2.58,36.7,97.4
8.16,121.6,3.46,33.2,98.8
10.28,105.2,3.2,21.3,83.4
9.62,100.1,4.39,27.8,50.0
7.84,97.3,4.29,25.6,50.0
6.55,107.2,2.4,31.6,68.5
11.98,101.3,2.27,30.5,50.0
7.7,102.0,4.72,29.6,50.0
7.89,125.4,3.61,26.3,58.3
5.73,95.6,4.57,22.8,50.0
10.46,117.3,2.17,34.8,100.0
9.7,110.2,3.58,37.6,100.0
6.16,115.3,3.62,38.9,100.0
5.12,117.5,4.58,21.2,97.1
9.6,107.5,2.29,34.8,96.4
9.41,106.8,2.72,34.5,87.3
6.55,124.3,3.22,38.9,63.2
11.63,129.9,4.6,25.1,50.0
5.63,102.7,4.82,34.8,50.0
7.74,98.9,4.98,21.1,50.0
11.58,130.9,4.88,32.6,50.0
7.65,109.0,2.02,27.0,82.4
9.29,117.1,2.14,35.4,100.0
7.48,109.4,2.44,37.3,94.2
6.56,100.0,3.05,27.3,50.0
11.88,118.6,4.49,30.5,100.0
7.57,116.0,4.68,22.3,100.0
11.21,103.1,2.56,28.3,66.7
6.22,113.1,3.86,27.2,100.0
6.1,126.9,4.75,23.7,50.0
4.73,118.6,3.39,37.9,83.9
9.39,98.9,2.31,23.0,50.0
7.26,116.9,3.37,32.7,100.0
10.98,123.1,3.13,37.8,100.0
8.05,126.7,3.73,38.2,56.2
11.76,120.2,3.32,35.9,100.0
5.89,101.1,2.05,23.5,50.0
11.01,123.4,4.98,36.3,100.0
10.32,122.1,3.63,25.5,100.0
10.28,96.0,3.42,38.4,50.0
10.84,111.5,4.86,34.2,100.0
10.21,108.3,2.47,35.7,100.0
9.2,121.8,2.57,21.7,98.5
5.48,103.6,4.42,31.7,50.0
4.74,118.6,2.78,36.4,79.1
11.41,131.5,4.4,37.2,50.0
9.12,126.9,2.81,20.6,50.0
10.47,131.9,2.1,38.8,50.0
8.11,134.1,3.55,20.9,50.0
5.38,95.4,2.59,32.3,50.0
5.44,119.9,4.27,33.9,87.7
9.64,111.5,3.92,22.1,100.0
7.73,129.4,4.77,21.0,50.0
6.0,105.1,4.35,35.7,60.1
8.19,134.2,2.54,27.7,50.0
4.98,119.5,4.4,22.1,87.4
8.86,126.7,3.93,35.3,59.3
6.52,98.4,4.01,37.0,50.0
10.48,102.3,4.5,31.7,65.3
6.83,125.3,3.72,23.2,50.5
7.91,95.9,3.4,20.3,50.0
4.59,127.7,3.91,34.0,50.0
5.04,95.6,2.89,31.0,50.0
7.44,121.3,2.55,33.0,92.2
8.1,109.6,3.85,36.3,100.0
9.0,119.5,2.7,28.7,100.0
6.69,122.8,2.24,22.5,64.5
9.71,108.7,2.0,38.8,100.0
10.95,99.3,3.82,30.9,50.0
10.35,97.8,3.09,32.3,50.0
4.8,118.6,4.26,38.7,91.6
8.1,115.8,3.13,38.6,100.0
5.29,124.7,3.46,31.4,50.0
6.32,115.4,3.22,26.0,98.0
11.9,111.9,3.95,39.9,100.0
5.57,110.9,3.07,33.6,88.9
8.24,96.1,4.89,28.2,50.0
9.14,108.4,4.81,31.2,100.0
9.77,134.0,4.54,28.3,50.0
8.7,129.9,4.76,37.8,50.0
4.57,108.2,3.35,29.6,66.1
6.95,118.5,3.61,36.5,100.0
8.38,128.9,4.23,36.8,50.0
5.16,112.7,4.09,36.5,96.4
7.13,95.7,4.67,34.4,50.0
4.75,98.0,4.15,37.1,50.0
5.09,115.4,4.99,27.7,98.9
7.48,133.8,3.05,22.3,50.0
5.5,122.7,4.5,36.8,77.3
8.76,97.8,4.09,30.0,50.0
9.67,102.6,4.07,22.5,59.9
10.5,125.9,2.98,22.3,74.8
6.0,128.7,4.36,23.2,50.0
5.76,119.7,4.7,35.0,94.6
5.28,120.8,2.66,34.2,72.8
9.27,96.1,3.88,24.1,50.0
9.8,128.1,3.18,36.9,50.0
4.74,126.5,4.97,25.6,50.0
11.52,105.4,3.44,35.9,96.4
4.89,123.3,2.68,29.8,54.6
8.56,103.6,3.15,34.6,55.5
9.82,96.6,3.96,27.6,50.0
11.03,103.0,2.23,26.9,59.5
9.86,102.1,3.81,36.8,50.0
10.51,108.5,4.79,20.7,100.0
7.05,111.7,4.55,39.5,100.0
10.61,115.3,2.2,33.0,100.0
5.1,114.1,4.98,28.6,100.0
11.21,105.8,4.1,32.6,100.0
8.61,96.2,2.49,22.5,50.0
10.63,119.2,2.04,30.3,100.0
7.89,110.8,2.51,39.7,100.0
9.33,106.9,4.51,24.7,100.0
8.45,129.7,2.06,34.4,50.0
9.99,124.9,2.7,28.7,78.9
5.11,129.3,4.27,33.0,50.0
4.95,114.8,3.76,24.1,90.8
6.35,100.2,4.35,29.4,50.0
5.7,122.8,4.24,39.6,73.0
11.04,103.2,2.15,23.9,63.9
6.14,112.6,4.68,32.7,100.0
11.82,97.6,2.68,31.5,50.0
7.03,128.0,3.66,31.3,50.0
5.87,100.0,3.93,32.3,50.0
10.42,131.1,2.51,30.0,50.0
9.44,129.6,4.93,20.3,50.0
8.24,113.6,3.46,38.0,100.0
8.67,124.8,2.17,36.5,68.0
9.89,119.8,4.81,23.5,100.0
6.21,127.1,3.76,28.3,50.0
11.97,112.3,4.1,35.4,100.0
11.81,126.4,3.58,39.6,87.1
9.38,113.5,4.5,39.0,100.0
6.0,132.6,2.1,38.0,50.0
9.6,114.5,2.81,23.2,100.0
5.04,113.5,3.41,38.3,95.7
4.73,126.4,2.23,37.6,50.0
6.43,127.9,4.12,27.5,50.0
7.97,117.2,3.18,27.9,100.0
11.01,102.2,2.82,29.2,52.7
9.95,113.7,2.01,33.1,100.0
10.07,133.7,4.16,25.2,50.0
7.69,125.1,4.5,20.5,65.6
7.09,127.4,3.19,22.8,50.0
7.28,96.3,3.69,28.8,50.0
11.91,113.7,2.68,25.6,100.0
4.8,120.9,3.87,35.3,77.5
11.0,128.2,2.04,22.1,50.0
8.84,97.0,3.47,38.3,50.0
7.79,129.1,3.93,37.9,50.0
9.94,116.9,4.75,38.2,100.0
8.15,102.9,3.14,34.8,50.0
11.05,107.7,4.3,22.1,100.0
11.26,106.3,3.79,28.8,100.0
7.66,116.2,4.78,22.6,100.0
6.58,97.1,3.2,39.8,50.0
8.94,101.3,2.96,26.7,50.0
11.34,127.5,4.66,31.7,71.6
6.08,100.3,2.15,35.6,50.0
9.17,104.3,2.41,38.4,67.0
9.24,113.1,2.25,35.1,100.0
10.0,115.7,4.53,33.5,100.0
5.49,125.5,2.03,29.3,50.0
9.87,112.9,4.58,32.1,100.0
11.32,126.6,3.35,21.9,73.6
5.85,119.7,2.01,37.7,85.1
6.28,99.5,3.2,30.9,50.0
11.79,101.3,2.56,20.8,50.0
5.86,112.5,3.87,38.4,99.2
10.91,110.9,4.04,29.8,100.0
8.19,124.7,3.46,37.4,75.4
6.35,118.2,2.12,37.1,93.7
11.03,110.5,3.97,36.3,100.0
7.84,101.8,4.53,21.2,50.0
8.36,104.1,4.16,24.9,59.8
7.19,118.0,4.49,37.5,100.0
8.95,111.9,2.6,38.0,100.0
5.73,115.6,4.67,29.2,100.0
7.43,101.8,2.97,28.8,50.0
11.77,121.5,2.04,23.5,100.0
6.44,129.1,4.53,39.4,50.0
9.43,105.3,4.83,24.3,85.9
6.94,114.7,3.97,23.8,100.0
10.3,134.0,2.69,33.2,50.0
5.48,108.3,2.76,24.9,70.4
11.77,118.8,3.4,38.8,100.0
7.9,98.6,4.69,20.2,50.0
6.27,119.2,2.45,20.1,83.7
5.05,98.6,4.48,30.1,50.0
5.77,133.4,2.87,29.8,50.0
8.4,123.6,4.43,23.3,86.0
7.03,126.5,4.76,29.9,50.8
